"","season","name","team","school","jersey","position","offensive_snaps","offensive_grade","defensive_snaps","defensive_grade","st_snaps","st_grade"
"9855",2020,"Cody McNerney","kansas-jayhawks","KANSAS","D26","LB",NA,NA,NA,NA,59,58.8
"9856",2020,"Malcolm Lee","ball-state-cardinals","BALL ST","D28","S",NA,NA,NA,NA,60,65
"9857",2020,"Camden Woods","north-carolina-state-wolfpack","NC STATE","45","TE",NA,NA,NA,NA,44,59.4
"9858",2020,"Tyler Brown","clemson-tigers","CLEMSON","S52","LS",NA,NA,NA,NA,7,61.8
"9859",2020,"Joe Hardison","duke-blue-devils","DUKE","O12","WR",NA,NA,NA,NA,13,51.6
"9860",2020,"DeJuan Ellis","maryland-terrapins","MARYLAND","D10","WR",NA,NA,NA,NA,22,61.2
"9861",2020,"James Sowards","stephen-f-austin-lumberjacks","STF AUSTIN","80","WR",NA,NA,NA,NA,18,37.3
"9862",2020,"Jacob Morris","oklahoma-state-cowboys","OKLA STATE","38","WR",NA,NA,NA,NA,7,62.3
"9863",2020,"Kevin Terry","texas-tech-red-raiders","TEXAS TECH","80","WR",NA,NA,NA,NA,8,63
"9864",2020,"Gavin Blunt","akron-zips","AKRON","30","WR",NA,NA,NA,NA,32,67.5
"9865",2020,"Jordan Myles","louisiana-tech-bulldogs","LA TECH","36","HB",NA,NA,NA,NA,36,69.6
"9866",2020,"Praise Okorie","louisiana-tech-bulldogs","LA TECH","14","WR",NA,NA,NA,NA,12,50.7
"9867",2020,"Nate Kyei-Donkor","duke-blue-devils","DUKE","27","HB",NA,NA,NA,NA,1,60
"9868",2020,"Jaden Moreland","georgia-southern-eagles","GA SOUTHRN","D19","CB",NA,NA,NA,NA,5,32.6
"9869",2020,"DQ Wilkerson","mercer-bears","MERCER","D22","S",NA,NA,NA,NA,9,60.3
"9870",2020,"Aaron Shahriari","florida-atlantic-owls","FAU","S46","K",NA,NA,NA,NA,29,62.1
"9871",2020,"Jarek Campbell","middle-tennessee-blue-raiders","MIDDLE TN","D10","LB",NA,NA,NA,NA,5,67.5
"9872",2020,"Bryce Coulson","chattanooga-mocs","CHATTNOOGA","S70","LS",NA,NA,NA,NA,4,30.7
"9873",2020,"Barrett Tindall","auburn-tigers","AUBURN","D38","LB",NA,NA,NA,NA,23,63.8
"9874",2020,"Brandon Hawkins","boise-state-broncos","BOISE ST","D03","LB",NA,NA,NA,NA,46,35.9
"9875",2020,"Donovan Georges","florida-international-golden-panthers","FIU","D52","LB",NA,NA,NA,NA,15,58.5
"9876",2020,"Nick Anderson","iowa-hawkeyes","IOWA","D47","LB",NA,NA,NA,NA,105,67.5
"9877",2020,"Hunter Faust","lsu-tigers","LSU","D37","LB",NA,NA,NA,NA,11,60
"9878",2020,"Jared Small","lsu-tigers","LSU","D58","LB",NA,NA,NA,NA,59,62.9
"9879",2020,"David Brownlee","maryland-terrapins","MARYLAND","D49","LB",NA,NA,NA,NA,18,69.7
"9880",2020,"Geoffrey Reeves","michigan-wolverines","MICHIGAN","D38","LB",NA,NA,NA,NA,14,46.5
"9881",2020,"Edward Warinner","michigan-wolverines","MICHIGAN","D37","LB",NA,NA,NA,NA,23,79.8
"9882",2020,"Terry O'Connor","michigan-state-spartans","MICH STATE","D58","LB",NA,NA,NA,NA,32,54.1
"9883",2020,"Luke Knox","mississippi-rebels","OLE MISS","D16","ED",NA,NA,NA,NA,27,64.4
"9884",2020,"James Fotofili","nevada-wolf-pack","NEVADA","D08","LB",NA,NA,NA,NA,3,59.9
"9885",2020,"Giovanni Miranda","nevada-wolf-pack","NEVADA","D32","ED",NA,NA,NA,NA,2,60.5
"9886",2020,"Andrew Alves","san-diego-state-aztecs","S DIEGO ST","40","FB",NA,NA,NA,NA,103,71.7
"9887",2020,"Isa'ako Togia","san-jose-state-spartans","S JOSE ST","D40","LB",NA,NA,NA,NA,57,56.2
"9888",2020,"Noah Vincent","south-carolina-gamecocks","S CAROLINA","D46","LB",NA,NA,NA,NA,12,60.1
"9889",2020,"Andrew Mata'afa","utah-utes","UTAH","D45","LB",NA,NA,NA,NA,41,64.8
"9890",2020,"Elijah Ruiz","utep-miners","UTEP","D08","LB",NA,NA,NA,NA,44,68.4
"9891",2020,"Jarrett Preston","utsa-roadrunners","UTSA","D27","S",NA,NA,NA,NA,77,63.9
"9892",2020,"Alex Brown","vanderbilt-commodores","VANDERBILT","D52","LB",NA,NA,NA,NA,1,60
"9893",2020,"Erik Dickerson","arizona-state-sun-devils","ARIZONA ST","S93","LS",NA,NA,NA,NA,16,64.8
"9894",2020,"Slater Zellers","california-golden-bears","CAL","S45","LS",NA,NA,NA,NA,42,65.1
"9895",2020,"CJ Schrimpf","coastal-carolina-chanticleers","COAST CAR","S55","LS",NA,NA,NA,NA,77,61.4
"9896",2020,"Payne Walker","georgia-bulldogs","GEORGIA","S47","LS",NA,NA,NA,NA,43,47.6
"9897",2020,"Charlie Flint","georgia-state-panthers","GA STATE","S51","LS",NA,NA,NA,NA,43,61.1
"9898",2020,"James Rosenberry","maryland-terrapins","MARYLAND","S47","LS",NA,NA,NA,NA,38,67.3
"9899",2020,"Paul Blackwell","mississippi-state-bulldogs","MISS STATE","S43","LS",NA,NA,NA,NA,75,67.1
"9900",2020,"Cameron Pieper","nebraska-cornhuskers","NEBRASKA","S91","LS",NA,NA,NA,NA,29,66.1
"9901",2020,"Austin Ortega","nevada-wolf-pack","NEVADA","S85","LS",NA,NA,NA,NA,52,59.3
"9902",2020,"Karsten Battles","oregon-ducks","OREGON","S63","LS",NA,NA,NA,NA,49,66.3
"9903",2020,"Justin Hulett","southern-miss-golden-eagles","SO MISS","S59","LS",NA,NA,NA,NA,83,75.9
"9904",2020,"Kyle Petrucci","stanford-cardinal","STANFORD","S49","LS",NA,NA,NA,NA,14,63
"9905",2020,"Tyler Williams","washington-state-cougars","WASH STATE","S47","LS",NA,NA,NA,NA,15,64.5
"9906",2020,"Spencer Lovell","arizona-state-sun-devils","ARIZONA ST","76","T",NA,NA,NA,NA,5,61.7
"9907",2020,"Ralph Frias","arizona-state-sun-devils","ARIZONA ST","79","G",NA,NA,NA,NA,7,62.1
"9908",2020,"Christian Hoz","arkansas-state-red-wolves","ARK STATE","54","G",NA,NA,NA,NA,33,64.6
"9909",2020,"Bryce Effner","penn-state-nittany-lions","PENN STATE","72","G",NA,NA,NA,NA,24,63.1
"9910",2020,"Tyler Ostrom","san-jose-state-spartans","S JOSE ST","71","C",NA,NA,NA,NA,19,63.5
"9911",2020,"John Weiss","san-jose-state-spartans","S JOSE ST","73","T",NA,NA,NA,NA,19,62.8
"9912",2020,"Gamaliel Barboza","utep-miners","UTEP","55","T",NA,NA,NA,NA,23,63.7
"9913",2020,"Hunter Mayginnes","washington-state-cougars","WASH STATE","61","G",NA,NA,NA,NA,29,62.8
"9914",2020,"Cade Beresford","washington-state-cougars","WASH STATE","75","G",NA,NA,NA,NA,2,60
"9915",2020,"Simon Otte","nebraska-cornhuskers","NEBRASKA","D34","ED",NA,NA,NA,NA,86,65.7
"9916",2020,"Jake Lynch","stanford-cardinal","STANFORD","D56","LB",NA,NA,NA,NA,14,60.2
"9917",2020,"Marty Strey","wisconsin-badgers","WISCONSIN","D32","ED",NA,NA,NA,NA,3,65
"9918",2020,"Matthew Napier","kentucky-wildcats","KENTUCKY","73","T",NA,NA,NA,NA,2,60.1
"9919",2020,"Liam Douglass","usc-trojans","USC","68","G",NA,NA,NA,NA,18,62.7
"9920",2020,"Michael Turk","arizona-state-sun-devils","ARIZONA ST","S25","P",NA,NA,NA,NA,14,61.2
"9921",2020,"Kevin Macias","arizona-state-sun-devils","ARIZONA ST","S44","P",NA,NA,NA,NA,2,60
"9922",2020,"Reid Bauer","arkansas-razorbacks","ARKANSAS","S30","P",NA,NA,NA,NA,34,62.4
"9923",2020,"Brooks Hosea","army-black-knights","ARMY","S37","P",NA,NA,NA,NA,42,61.9
"9924",2020,"Seren Hughes-Ford","central-arkansas-bears","CENT ARK","S44","P",NA,NA,NA,NA,50,63
"9925",2020,"Phillip Richards","eastern-kentucky-colonels","E KENTUCKY","S87","P",NA,NA,NA,NA,14,61.1
"9926",2020,"Carson King","fresno-state-bulldogs","FRESNO ST","S45","P",NA,NA,NA,NA,24,61.2
"9927",2020,"George Caratan","arkansas-razorbacks","ARKANSAS","S40","P",NA,NA,NA,NA,32,27.6
"9928",2020,"William Przystup","nebraska-cornhuskers","NEBRASKA","S90","P",NA,NA,NA,NA,55,62.4
"9929",2020,"Tyson Dyer","new-mexico-lobos","NEW MEXICO","S96","P",NA,NA,NA,NA,62,62.6
"9930",2020,"Jake Rittman","notre-dame-fighting-irish","NOTRE DAME","S30","P",NA,NA,NA,NA,1,60
"9931",2020,"Tom Snee","oregon-ducks","OREGON","S38","P",NA,NA,NA,NA,49,62.2
"9932",2020,"Luke Loecher","oregon-state-beavers","OREGON ST","S38","P",NA,NA,NA,NA,27,61.6
"9933",2020,"Adam Korsak","rutgers-scarlet-knights","RUTGERS","S94","P",NA,NA,NA,NA,55,52.2
"9934",2020,"Clayton Stewart","texas-state-bobcats","TEXAS ST","S39","P",NA,NA,NA,NA,1,60
"9935",2020,"Kyle Greenwell","uab-blazers","UAB","S98","P",NA,NA,NA,NA,71,62.8
"9936",2020,"Mitchell Crawford","michigan-state-spartans","MICH STATE","S94","P",NA,NA,NA,NA,8,60.4
"9937",2020,"Pierson Cooke","vanderbilt-commodores","VANDERBILT","S37","P",NA,NA,NA,NA,41,62.1
"9938",2020,"Conor Schlichting","wisconsin-badgers","WISCONSIN","S96","P",NA,NA,NA,NA,18,61.3
"9939",2020,"Donovan Murphree","new-mexico-lobos","NEW MEXICO","S99","P",NA,NA,NA,NA,37,62.2
"9940",2020,"Seth Small","texas-am-aggies","TEXAS A&M","S47","K",NA,NA,NA,NA,44,61.1
"9941",2020,"David Chapple","north-texas-mean-green","N TEXAS","85","WR",NA,NA,NA,NA,66,50.2
"9942",2020,"Austin Fontaine","maryland-terrapins","MARYLAND","55","G",NA,NA,NA,NA,9,62.2
"9943",2020,"Sebastian Briski","oregon-state-beavers","OREGON ST","D89","ED",NA,NA,NA,NA,5,60.9
"9944",2020,"KJ Stokes","purdue-boilermakers","PURDUE","D59","ED",NA,NA,NA,NA,12,59.3
"9945",2020,"Spencer Gilbert","usc-trojans","USC","D52","LB",NA,NA,NA,NA,49,65.8
"9946",2020,"Skyler Southam","utah-utes","UTAH","S36","K",NA,NA,NA,NA,4,60
"9947",2020,"Massimo Biscardi","coastal-carolina-chanticleers","COAST CAR","S29","K",NA,NA,NA,NA,122,63.6
"9948",2020,"Evan Price","colorado-buffaloes","COLORADO","S43","K",NA,NA,NA,NA,26,61.1
"9949",2020,"Evan McPherson","florida-gators","FLORIDA","S19","K",NA,NA,NA,NA,123,63.6
"9950",2020,"Jack Podlesny","georgia-bulldogs","GEORGIA","S96","K",NA,NA,NA,NA,65,62.2
"9951",2020,"Caleb Griffin","illinois-fighting-illini","ILLINOIS","S11","K",NA,NA,NA,NA,19,60.9
"9952",2020,"Charles Campbell","indiana-hoosiers","INDIANA","S93","K",NA,NA,NA,NA,32,60.9
"9953",2020,"Chance Poore","kentucky-wildcats","KENTUCKY","S12","K",NA,NA,NA,NA,50,62.6
"9954",2020,"Avery Atkins","lsu-tigers","LSU","S32","K",NA,NA,NA,NA,44,62.7
"9955",2020,"Joseph Petrino","maryland-terrapins","MARYLAND","S27","K",NA,NA,NA,NA,35,61.7
"9956",2020,"Jake Moody","michigan-wolverines","MICHIGAN","S13","K",NA,NA,NA,NA,43,62.3
"9957",2020,"Brock Walker","minnesota-golden-gophers","MINNESOTA","S34","K",NA,NA,NA,NA,23,60.9
"9958",2020,"Stephen Ruiz","boston-college-eagles","BOSTON COL","S94","K",NA,NA,NA,NA,5,59
"9959",2020,"Ethan Mooney","north-texas-mean-green","N TEXAS","S00","K",NA,NA,NA,NA,63,62.2
"9960",2020,"Rafael Checa","penn-state-nittany-lions","PENN STATE","S90","K",NA,NA,NA,NA,5,60.4
"9961",2020,"Jake Pinegar","penn-state-nittany-lions","PENN STATE","S92","K",NA,NA,NA,NA,27,60.8
"9962",2020,"Matt Mercurio","san-jose-state-spartans","S JOSE ST","S39","K",NA,NA,NA,NA,25,60.6
"9963",2020,"Wilson Beaverstock","uab-blazers","UAB","S97","K",NA,NA,NA,NA,18,61.2
"9964",2020,"Dario Longhetto","california-golden-bears","CAL","S30","K",NA,NA,NA,NA,24,61.1
"9965",2020,"Jake Camarda","georgia-bulldogs","GEORGIA","S90","K",NA,NA,NA,NA,104,58.2
"9966",2020,"Gavin Baechle","utep-miners","UTEP","S40","K",NA,NA,NA,NA,59,62.4
"9967",2020,"Jordan Adeyemi-John","oregon-ducks","OREGON","D34","CB",NA,NA,NA,NA,17,61.3
"9968",2020,"Jaden Robinson","oregon-state-beavers","OREGON ST","D04","CB",NA,NA,NA,NA,42,68.5
"9969",2020,"Trent Gordon","penn-state-nittany-lions","PENN STATE","D19","S",NA,NA,NA,NA,10,62.1
"9970",2020,"Kwameh Lewis","south-alabama-jaguars","S ALABAMA","D32","S",NA,NA,NA,NA,2,60.2
"9971",2020,"Donjae Logan","stanford-cardinal","STANFORD","D05","CB",NA,NA,NA,NA,32,67.7
"9972",2020,"Travian Blaylock","wisconsin-badgers","WISCONSIN","D26","S",NA,NA,NA,NA,64,64.2
"9973",2020,"Alijah Gammage","arizona-state-sun-devils","ARIZONA ST","D36","CB",NA,NA,NA,NA,4,61.5
"9974",2020,"Nathan Parodi","arkansas-razorbacks","ARKANSAS","D14","CB",NA,NA,NA,NA,63,62.3
"9975",2020,"Mitchell Price","byu-cougars","BYU","D26","CB",NA,NA,NA,NA,7,62.9
"9976",2020,"L.J. Wallace","tulsa-golden-hurricane","TULSA","D22","S",NA,NA,NA,NA,3,32.3
"9977",2020,"Ray Robinson","colorado-buffaloes","COLORADO","D32","LB",NA,NA,NA,NA,73,54.7
"9978",2020,"Ron Hardge III","oregon-state-beavers","OREGON ST","D21","CB",NA,NA,NA,NA,8,63.7
"9979",2020,"Joseph Daniels Jr.","indiana-hoosiers","INDIANA","D20","CB",NA,NA,NA,NA,2,60.2
"9980",2020,"Jordan Jusevitch","indiana-hoosiers","INDIANA","D30","S",NA,NA,NA,NA,2,60.4
"9981",2020,"Dallas Craddieth","iowa-hawkeyes","IOWA","D15","CB",NA,NA,NA,NA,8,50.2
"9982",2020,"German Green","michigan-wolverines","MICHIGAN","D33","CB",NA,NA,NA,NA,58,59.8
"9983",2020,"Bishop McDonald","minnesota-golden-gophers","MINNESOTA","D36","S",NA,NA,NA,NA,60,43.9
"9984",2020,"Kadin Smith","purdue-boilermakers","PURDUE","D11","CB",NA,NA,NA,NA,109,60.5
"9985",2020,"Andrew Jenkins","san-jose-state-spartans","S JOSE ST","D43","CB",NA,NA,NA,NA,11,64.9
"9986",2020,"Xavier Lanier","uab-blazers","UAB","D13","CB",NA,NA,NA,NA,36,36
"9987",2020,"R.J. Hubert","utah-utes","UTAH","D10","S",NA,NA,NA,NA,1,60
"9988",2020,"Joshua Forester","utep-miners","UTEP","D26","S",NA,NA,NA,NA,2,60.4
"9989",2020,"B.J. Crim","western-kentucky-hilltoppers","W KENTUCKY","D23","CB",NA,NA,NA,NA,9,61
"9990",2020,"Dylan Herberg","boise-state-broncos","BOISE ST","D49","ED",NA,NA,NA,NA,40,57.1
"9991",2020,"Kason Martin","north-texas-mean-green","N TEXAS","80","QB",NA,NA,NA,NA,31,66.9
"9992",2020,"Markens Pierre","army-black-knights","ARMY","25","HB",NA,NA,NA,NA,27,66.6
"9993",2020,"Harold Joiner","auburn-tigers","AUBURN","22","HB",NA,NA,NA,NA,9,29.6
"9994",2020,"Demarcus Townsend","florida-international-golden-panthers","FIU","05","HB",NA,NA,NA,NA,14,66.6
"9995",2020,"Ahrod Lloyd","indiana-hoosiers","INDIANA","37","HB",NA,NA,NA,NA,42,64.6
"9996",2020,"Chris Rodriguez Jr.","kentucky-wildcats","KENTUCKY","22","HB",NA,NA,NA,NA,25,65.7
"9997",2020,"Christian Turner","michigan-wolverines","MICHIGAN","28","HB",NA,NA,NA,NA,1,60
"9998",2020,"Alante Thomas","michigan-state-spartans","MICH STATE","39","HB",NA,NA,NA,NA,6,60.2
"9999",2020,"Brody Belt","nebraska-cornhuskers","NEBRASKA","30","WR",NA,NA,NA,NA,43,60.5
"10000",2020,"Cameron McFarlane","stanford-cardinal","STANFORD","30","HB",NA,NA,NA,NA,13,63.7
"10001",2020,"Tanner Dobrucky","tennessee-volunteers","TENNESSEE","36","WR",NA,NA,NA,NA,20,63.5
"10002",2020,"David Kruse","michigan-state-spartans","MICH STATE","D49","S",NA,NA,NA,NA,57,61.4
"10003",2020,"Lucas Noland","oregon-ducks","OREGON","D38","S",NA,NA,NA,NA,23,61.9
"10004",2020,"Auston Deason","texas-state-bobcats","TEXAS ST","D12","S",NA,NA,NA,NA,84,66.2
"10005",2020,"Matthew Hill","auburn-tigers","AUBURN","D19","S",NA,NA,NA,NA,12,63
"10006",2020,"Luke Shayotovich","indiana-hoosiers","INDIANA","27","WR",NA,NA,NA,NA,5,61
"10007",2020,"Zac Berezowitz","kentucky-wildcats","KENTUCKY","D24","CB",NA,NA,NA,NA,4,59.8
"10008",2020,"Justin Brown","maryland-terrapins","MARYLAND","26","WR",NA,NA,NA,NA,6,63.3
"10009",2020,"Javez Alexander","michigan-state-spartans","MICH STATE","82","WR",NA,NA,NA,NA,1,60
"10010",2020,"Khmari Thompson","illinois-fighting-illini","ILLINOIS","D04","CB",NA,NA,NA,NA,35,50.5
"10011",2020,"Raymond Niro III","northwestern-wildcats","NWESTERN","23","HB",NA,NA,NA,NA,12,67.9
"10012",2020,"Leo Albano","notre-dame-fighting-irish","NOTRE DAME","26","WR",NA,NA,NA,NA,1,60
"10013",2020,"Greg Mailey","notre-dame-fighting-irish","NOTRE DAME","43","WR",NA,NA,NA,NA,1,60
"10014",2020,"Mikey Alfieri","oregon-state-beavers","OREGON ST","32","HB",NA,NA,NA,NA,13,68.1
"10015",2020,"Mo Edwards Jr.","south-alabama-jaguars","S ALABAMA","80","WR",NA,NA,NA,NA,11,62.5
"10016",2020,"Reese Mason","texas-am-aggies","TEXAS A&M","D25","CB",NA,NA,NA,NA,20,64.1
"10017",2020,"Michael Ezeike","ucla-bruins","UCLA","21","WR",NA,NA,NA,NA,11,65.1
"10018",2020,"Jonathan Cruz","charlotte-49ers","CHARLOTTE","S11","K",NA,NA,NA,NA,59,62.5
"10019",2020,"Matt Martinez","charlotte-49ers","CHARLOTTE","D23","CB",NA,NA,NA,NA,37,60
"10020",2020,"Jonnie Pitman","charlotte-49ers","CHARLOTTE","D29","S",NA,NA,NA,NA,81,59.4
"10021",2020,"Terrick Smalls Jr.","charlotte-49ers","CHARLOTTE","13","HB",NA,NA,NA,NA,1,NA
"10022",2020,"Dillon Overholt","charlotte-49ers","CHARLOTTE","D46","CB",NA,NA,NA,NA,1,60
"10023",2020,"Isaiah Belk","charlotte-49ers","CHARLOTTE","D94","DI",NA,NA,NA,NA,41,61.4
"10024",2020,"Jared Porter","louisiana-monroe-warhawks","LA MONROE","S37","P",NA,NA,NA,NA,21,61.7
"10025",2020,"Asher Pilanca","hawaii-warriors","HAWAII","D49","CB",NA,NA,NA,NA,2,60.6
"10026",2020,"Mac Willis","colorado-buffaloes","COLORADO","S37","K",NA,NA,NA,NA,10,60.2
"10027",2020,"Carson Lee","colorado-buffaloes","COLORADO","75","C",NA,NA,NA,NA,2,60.3
"10028",2020,"Hamish McClure","nevada-wolf-pack","NEVADA","06","QB",NA,NA,NA,NA,21,61.3
"10029",2020,"Semaj Verner","boise-state-broncos","BOISE ST","D36","S",NA,NA,NA,NA,1,60
"10030",2020,"Sam Wiglusz","ohio-state-buckeyes","OHIO STATE","82","WR",NA,NA,NA,NA,1,60
"10031",2020,"Mason Adams","campbell-fighting-camels","CAMPBELL","D59","LB",NA,NA,NA,NA,12,61.5
"10032",2020,"DeAnte Jackson","campbell-fighting-camels","CAMPBELL","D26","HB",NA,NA,NA,NA,38,61
"10033",2020,"Boss Parson","campbell-fighting-camels","CAMPBELL","D15","LB",NA,NA,NA,NA,17,61.4
"10034",2020,"Matt Hampton","campbell-fighting-camels","CAMPBELL","15","WR",NA,NA,NA,NA,17,61.4
"10035",2020,"Ryland Ayers","citadel-bulldogs","CITADEL","D29","S",NA,NA,NA,NA,5,59.4
"10036",2020,"Jontavious Shotwell","western-carolina-catamounts","W CAROLINA","D42","S",NA,NA,NA,NA,6,60.7
"10037",2020,"John Goree","houston-baptist-huskies","HOU BAPT","D44","DI",NA,NA,NA,NA,10,59.3
"10038",2020,"Matthew Campbell","citadel-bulldogs","CITADEL","S90","P",NA,NA,NA,NA,36,52.1
"10039",2020,"Joe Douglas","citadel-bulldogs","CITADEL","D36","LB",NA,NA,NA,NA,49,60.3
"10040",2020,"Caleb Deveaux","citadel-bulldogs","CITADEL","D21","CB",NA,NA,NA,NA,16,61.9
"10041",2020,"Devlin Olawumi","western-carolina-catamounts","W CAROLINA","D08","S",NA,NA,NA,NA,3,60.4
"10042",2020,"Garrett Scott","houston-baptist-huskies","HOU BAPT","S36","LS",NA,NA,NA,NA,32,52.1
"10043",2020,"Kevin Wilson","citadel-bulldogs","CITADEL","59","G",NA,NA,NA,NA,2,60.1
"10044",2020,"Palmer Story","citadel-bulldogs","CITADEL","D50","LB",NA,NA,NA,NA,8,59.3
"10045",2020,"Gabe Boring","chattanooga-mocs","CHATTNOOGA","S61","P",NA,NA,NA,NA,6,60.4
"10046",2020,"Jack Blanco","ball-state-cardinals","BALL ST","D22","S",NA,NA,NA,NA,7,63.6
"10047",2020,"Sam Llewellyn","citadel-bulldogs","CITADEL","34","TE",NA,NA,NA,NA,3,60
"10048",2020,"Andrew Manning","chattanooga-mocs","CHATTNOOGA","81","WR",NA,NA,NA,NA,4,60.6
"10049",2020,"Ose Egbase","unlv-rebels","UNLV","D26","LB",NA,NA,NA,NA,6,60.2
"10050",2020,"Andrew Choi","hawaii-warriors","HAWAII","D59","ED",NA,NA,NA,NA,2,49.2
"10051",2020,"Colby Knoblock","north-alabama-lions","N ALABAMA","D98","DI",NA,NA,NA,NA,1,60
"10052",2020,"Joe Gurley","north-alabama-lions","N ALABAMA","S17","K",NA,NA,NA,NA,24,61.7
"10053",2020,"Mark Stumpf","north-dakota-state-bison","N DAK ST","D48","LB",NA,NA,NA,NA,8,64.1
"10054",2020,"Saybein Clark","north-dakota-state-bison","N DAK ST","30","HB",NA,NA,NA,NA,6,60
"10055",2020,"Tanner Kuljian","san-diego-state-aztecs","S DIEGO ST","S13","P",NA,NA,NA,NA,69,62.8
"10056",2020,"Cole Lerch","temple-owls","TEMPLE","S59","LS",NA,NA,NA,NA,13,49.7
"10057",2020,"Trevor Horton","duke-blue-devils","DUKE","84","WR",NA,NA,NA,NA,1,60
"10058",2020,"Mark Aitken","northern-illinois-huskies","N ILLINOIS","D27","CB",NA,NA,NA,NA,19,79.2
"10059",2020,"Jarrett Alston Jr.","wake-forest-demon-deacons","WAKE","D36","CB",NA,NA,NA,NA,1,60
"10060",2020,"Charles Cannon","smu-mustangs","SMU","S44","K",NA,NA,NA,NA,3,60
"10061",2020,"Dylan Jantz","texas-state-bobcats","TEXAS ST","04","WR",NA,NA,NA,NA,7,60
"10062",2020,"Bryce Sebastian","boston-college-eagles","BOSTON COL","D17","CB",NA,NA,NA,NA,2,60.4
"10063",2020,"Asa Barnes","east-carolina-pirates","E CAROLINA","26","HB",NA,NA,NA,NA,5,60.9
"10064",2020,"Trey Finison","northwestern-wildcats","NWESTERN","S15","K",NA,NA,NA,NA,2,60
"10065",2020,"Evan Davis","toledo-rockets","TOLEDO","S29","K",NA,NA,NA,NA,16,60.4
"10066",2020,"Brandon Talton","nevada-wolf-pack","NEVADA","S43","K",NA,NA,NA,NA,40,61
"10067",2020,"Jacob Barnes","louisiana-tech-bulldogs","LA TECH","S35","P",NA,NA,NA,NA,86,62.9
"10068",2020,"Jawan King","rice-owls","RICE","22","HB",NA,NA,NA,NA,5,62.1
"10069",2020,"Zack Strange","uab-blazers","UAB","43","WR",NA,NA,NA,NA,1,60
"10070",2020,"Deshawn Ruffin","fresno-state-bulldogs","FRESNO ST","D23","CB",NA,NA,NA,NA,4,61.3
"10071",2020,"Tyreke Harrison","georgia-state-panthers","GA STATE","D24","S",NA,NA,NA,NA,23,69.5
"10072",2020,"Jason Diaz Jr.","fresno-state-bulldogs","FRESNO ST","D39","S",NA,NA,NA,NA,19,67.6
"10073",2020,"Andrew Leak","middle-tennessee-blue-raiders","MIDDLE TN","D46","LB",NA,NA,NA,NA,108,80.9
"10074",2020,"Matthew Quinn","uab-blazers","UAB","S19","K",NA,NA,NA,NA,37,61.1
"10075",2020,"Evan Davis","buffalo-bulls","BUFFALO","S37","LS",NA,NA,NA,NA,14,63.5
"10076",2020,"Connor Newhouse","northwestern-wildcats","NWESTERN","22","HB",NA,NA,NA,NA,1,60
"10077",2020,"Luke Percer","uab-blazers","UAB","36","HB",NA,NA,NA,NA,22,71.7
"10078",2020,"Quinton Patten","charlotte-49ers","CHARLOTTE","89","WR",NA,NA,NA,NA,8,56.9
"10079",2020,"Jeremy Smith","marshall-thundering-herd","MARSHALL","D12","S",NA,NA,NA,NA,5,60.1
"10080",2020,"Mike Coleman","toledo-rockets","TOLEDO","D15","CB",NA,NA,NA,NA,9,59.8
"10081",2020,"Ja'Von Kimpson","miami-oh-redhawks","MIAMI OH","D22","CB",NA,NA,NA,NA,17,68.7
"10082",2020,"Lacy Williams","charlotte-49ers","CHARLOTTE","D24","CB",NA,NA,NA,NA,10,49.4
"10083",2020,"Sean Berry","utsa-roadrunners","UTSA","D36","CB",NA,NA,NA,NA,65,68.4
"10084",2020,"Jackson Baltar","buffalo-bulls","BUFFALO","S14","P",NA,NA,NA,NA,2,60
"10085",2020,"Aidan Livingston","boston-college-eagles","BOSTON COL","S46","LS",NA,NA,NA,NA,46,68.2
"10086",2020,"Daton Montiel","marshall-thundering-herd","MARSHALL","S97","P",NA,NA,NA,NA,8,60
"10087",2020,"Demetrius Mauney","east-carolina-pirates","E CAROLINA","03","HB",NA,NA,NA,NA,59,55.7
"10088",2020,"Joseph Walker","louisiana-tech-bulldogs","LA TECH","84","WR",NA,NA,NA,NA,33,62.6
"10089",2020,"Trevon Booker","miami-oh-redhawks","MIAMI OH","D10","CB",NA,NA,NA,NA,27,61.7
"10090",2020,"CJ Johnson","louisiana-tech-bulldogs","LA TECH","D16","CB",NA,NA,NA,NA,4,61.1
"10091",2020,"Derin McCulley","ball-state-cardinals","BALL ST","D11","CB",NA,NA,NA,NA,8,60
"10092",2020,"Dallas Gamble","south-alabama-jaguars","S ALABAMA","D19","CB",NA,NA,NA,NA,3,60.7
"10093",2020,"Coleman Reich","coastal-carolina-chanticleers","COAST CAR","D22","LB",NA,NA,NA,NA,43,59.3
"10094",2020,"Jayce Godley","nevada-wolf-pack","NEVADA","D22","CB",NA,NA,NA,NA,24,44.4
"10095",2020,"Desmond Johnson","western-kentucky-hilltoppers","W KENTUCKY","D38","CB",NA,NA,NA,NA,6,68.5
"10096",2020,"Jaquez Pennimon","georgia-state-panthers","GA STATE","D08","S",NA,NA,NA,NA,23,66
"10097",2020,"Kieran Colahan","coastal-carolina-chanticleers","COAST CAR","S35","P",NA,NA,NA,NA,2,60
"10098",2020,"Everett Hayes","oregon-state-beavers","OREGON ST","S35","K",NA,NA,NA,NA,23,60.7
"10099",2020,"Ethan Hudak","tulane-green-wave","TULANE","S57","LS",NA,NA,NA,NA,112,67.1
"10100",2020,"Henry Beckett","miami-oh-redhawks","MIAMI OH","S38","K",NA,NA,NA,NA,15,60.4
